candidate_id,title,year,publication_date_from_url,publisher,url,retrieved_text_words,retrieved_text_sha256,evidence_class,event_terms,social_terms,corporate_terms,decision_status,final_decision,reason_code,decision_note,decision_provenance
DISC-MEDIA-0044,In Embracing Marikana The Sacc Revitalises Itself,2012,2012-09-17,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-17-in-embracing-marikana-the-sacc-revitalises-itself/,1208,21247439bebf350ad7c3f7ef13f357cbe7610bae034c12fcb5d2eab08bd99fea,strong_early_2012_event_context,strike;worker_miner;police;shooting_death;union;protest_unrest,housing,funding_debt;exploration_project,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: contemporaneous August-October 2012 Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals, so literal 'Marikana' is not required.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0045,In The Wake Of Marikana Anc Pushing A Self Destruct Button,2012,2012-09-17,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-17-in-the-wake-of-marikana-anc-pushing-a-self-destruct-button/,1063,ebb27ac0959db46c2a7260a68938565802a935b07ddc2a2749d7d5f515a466ff,strong_case_context_supported,strike;worker_miner;police;shooting_death;union;protest_unrest,housing;community;justice_accountability;commission_inquiry,,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0046,Marikana Notebook A Thin Line Between Fear And Hate,2012,2012-09-17,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-17-marikana-notebook-a-thin-line-between-fear-and-hate/,1408,426241a4e004f28406d7b1d453406e7416ec16f2090e87eaa82325ef2727720c,strong_case_context_supported,strike;worker_miner;police;shooting_death;protest_unrest;koppie,housing;community,,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0047,Preview Cosatu Congress Haunted By The Pall Of Marikana,2012,2012-09-17,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-17-preview-cosatu-congress-haunted-by-the-pall-of-marikana/,1212,354363be82e87d3aac9ef45f653b393f316adc4c05b711f58ff9d47faddd5ed0,strong_case_context_supported,strike;worker_miner;shooting_death;wage;union;protest_unrest,justice_accountability,transaction,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0048,Reporters Marikana Notebook Police Intimidation 1 Abandoned Community 0,2012,2012-09-17,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-17-reporters-marikana-notebook-police-intimidation-1-abandoned-community-0/,1073,6771d1e5f8c50c0e07699ed40bb2b6fca7ca263bd19c8727dae6c097cd4b8ac6,strong_case_context_supported,strike;worker_miner;police;shooting_death;protest_unrest;koppie,housing;justice_accountability,,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0049,Cosatu Congress Allies Talk About Marikana And The Enemies Of The Struggle,2012,2012-09-18,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-18-cosatu-congress-allies-talk-about-marikana-and-the-enemies-of-the-struggle/,1049,d1aaa6a568ead7103d91899c70a1e6304f662b6f7cd1a0d84ecef0e4bec9f0bc,strong_early_2012_event_context,strike;worker_miner;police;shooting_death;union;protest_unrest,housing;community,funding_debt,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: contemporaneous August-October 2012 Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals, so literal 'Marikana' is not required.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0050,Cosatu On Marikana 10 It Was Brute Force Cosatu On Marikana 20 It Was Not Brute Force,2012,2012-09-18,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-18-cosatu-on-marikana-10-it-was-brute-force-cosatu-on-marikana-20-it-was-not-brute-force/,1369,6940f7c557b0cc91ff99e1d2f65b594d9d44b3df72f01e225f8288fb2337d750,strong_case_context_supported,strike;worker_miner;police;shooting_death;union;protest_unrest,community;commission_inquiry,transaction,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0051,Marikana Malemas Police Sponsored Exit,2012,2012-09-18,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-18-marikana-malemas-police-sponsored-exit/,980,e17e8b27d7038d71a551b50017ef581712dd4bcc276c58836ae23ea7c6150e40,strong_case_context_supported,strike;worker_miner;police;shooting_death;wage;protest_unrest;koppie,community;commission_inquiry,,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0052,Marikana Social Scientists Seek Understanding And Demand Justice,2012,2012-09-18,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-18-marikana-social-scientists-seek-understanding-and-demand-justice/,859,c3a7bc242715e03acbd3af48a19d32ba51df815f86cf9d2470c6960cc3cd02a1,strong_case_context_supported,strike;worker_miner;police;shooting_death;protest_unrest;koppie,community;justice_accountability,,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0053,Marikana The Strike Ends Now What,2012,2012-09-19,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-19-marikana-the-strike-ends-now-what/,1190,58a7c234ec625fbb478fc66d220a302b41054e908b444e986b09ee26920fa515,strong_early_2012_event_context,strike;worker_miner;police;wage;union;protest_unrest,,earnings_results;production_output,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: contemporaneous August-October 2012 Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals, so literal 'Marikana' is not required.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0054,Marikana The Strike Might Be Over But The Struggle Continues,2012,2012-09-19,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-19-marikana-the-strike-might-be-over-but-the-struggle-continues/,1095,8ee7c9684780754573194451d844564ff34a01aef8d390a4a0f74c29ee08574e,strong_early_2012_event_context,strike;worker_miner;police;shooting_death;wage;union,community;justice_accountability;commission_inquiry,commodity_market,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: contemporaneous August-October 2012 Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals, so literal 'Marikana' is not required.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0055,Cosatu Congress Battling The Rupture Of Mangaung And The Curse Of Marikana,2012,2012-09-20,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-20-cosatu-congress-battling-the-rupture-of-mangaung-and-the-curse-of-marikana/,1310,6e52dad8d762afd68f5890ca3beafc6c03b3c904a45d3eb3b37e271a46ec24dc,strong_early_2012_event_context,strike;worker_miner;wage;union,,,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: contemporaneous August-October 2012 Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals, so literal 'Marikana' is not required.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0056,Marikana The Next Goal For The Workers Split From Num,2012,2012-09-20,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-20-marikana-the-next-goal-for-the-workers-split-from-num/,1071,df40de08ca0c30afd66863c5c7411b170451d178f90a0324c2bcfc6f061b2ebb,strong_early_2012_event_context,strike;worker_miner;shooting_death;wage;union;protest_unrest,,exploration_project,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: contemporaneous August-October 2012 Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals, so literal 'Marikana' is not required.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0057,Marikanas Theatre Of The Absurd Claims Another Life,2012,2012-09-20,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-20-marikanas-theatre-of-the-absurd-claims-another-life/,1474,11f9e3a6861eecbeb557858a34e42fc4b6fb6832abb77624105b2af1b3415e4f,strong_early_2012_event_context,strike;worker_miner;police;shooting_death;union;protest_unrest,housing;community;justice_accountability,,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: contemporaneous August-October 2012 Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals, so literal 'Marikana' is not required.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0058,Bring On The Sanctions Bishop Paul Verryn On Marikana And Poverty,2012,2012-09-21,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-21-bring-on-the-sanctions-bishop-paul-verryn-on-marikana-and-poverty/,856,da99edd1fa5922d423c733efeb1e03fb31a7c44ec691f199488679bc318e3b37,strong_case_context_supported,worker_miner;police;shooting_death;protest_unrest,community;justice_accountability,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0059,The Marikana Effect A Sharp Drop For The Anc In Septembers By Elections,2012,2012-09-21,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-21-the-marikana-effect-a-sharp-drop-for-the-anc-in-septembers-by-elections/,839,609700f7d8c1536c58ee99792f228cb4a4c692b845cfd57096985c62042a8cb4,ambiguous_low_signal,shooting_death;protest_unrest,,share_price;earnings_results;commodity_market,final_batch_05,include,include_case_central,"Included after explicit Batch-05 review: the substantive subject is the Marikana event, its aftermath, accountability, interpretation or institutional/political effect.",review_batch_05_explicit_residual_2026-08-23
DISC-MEDIA-0060,Marikana Putting Words To Tragedy,2012,2012-09-24,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-24-marikana-putting-words-to-tragedy/,2172,504685368132852992ee9bea843b8e3d1fc405964c1cbc26a40f4c55e75a5794,strong_case_context_supported,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,justice_accountability,share_price;funding_debt;transaction;exploration_project,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0061,Marikana Shaky Start For The Farlam Commission,2012,2012-10-02,Daily Maverick,https://www.dailymaverick.co.za/article/2012-10-02-marikana-shaky-start-for-the-farlam-commission/,1070,23b675326f399b8b81790b9b3d9380c6b2d2a5de3e015cb4a0b3ea8d00b89a1f,strong_case_context_supported,strike;worker_miner;police;shooting_death;union;protest_unrest,commission_inquiry,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0062,Nigerias Marikana Moment Yet Another One,2012,2012-10-04,Daily Maverick,https://www.dailymaverick.co.za/article/2012-10-04-nigerias-marikana-moment-yet-another-one/,1043,0e4f10e15b7b891281a10e24cb2697873d4d697d95d7620a962744ad61c03367,strong_case_context_supported,strike;worker_miner;police;shooting_death;union;protest_unrest,commission_inquiry,share_price;commodity_market,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
