candidate_id,title,year,publication_date_from_url,publisher,url,prescreen_bucket,triage_status,acquisition_status,text_words,text_sha256,lonmin_mentions,case_terms,case_mentions_total,event_terms,event_mentions_total,event_distinct_terms,social_terms,social_mentions_total,social_distinct_terms,corporate_terms,corporate_mentions_total,corporate_distinct_terms,early_aug_oct_2012_window,title_has_routine_corporate_signal,title_has_case_process_signal,evidence_class,evidence_note,final_decision,final_reason_code,final_evidence_note
DISC-MEDIA-0040,Reporters Notebook A Day In Marikanas Theatre Of The Absurd,2012,2012-09-11,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-11-reporters-notebook-a-day-in-marikanas-theatre-of-the-absurd/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,867,f01388feb01c7e607ed7da1e93c2a3011d550ce1774d6460d31824054b8d79ec,5,marikana;wonderkop,3,strike;worker_miner;police;union;protest_unrest,26,5,community;commission_inquiry,2,2,transaction,1,1,true,false,false,strong_early_2012_event_context,Contemporaneous Aug-Oct 2012 Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals; the absence of the literal word Marikana is not treated as exclusion evidence.,,,
DISC-MEDIA-0041,A Possible Way Out Of The Marikana Stand Off,2012,2012-09-13,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-13-a-possible-way-out-of-the-marikana-stand-off/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,677,e5229dbf623d5d5a1ab043e66b514f3ace8bde3f2ebef5138059a503ea132cda,3,marikana,3,strike;worker_miner;police;wage;union;protest_unrest,31,6,,0,0,,0,0,true,false,false,strong_early_2012_event_context,Contemporaneous Aug-Oct 2012 Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals; the absence of the literal word Marikana is not treated as exclusion evidence.,,,
DISC-MEDIA-0042,Reporters Marikana Notebook The Governments Clenched Fist,2012,2012-09-14,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-14-reporters-marikana-notebook-the-governments-clenched-fist/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,897,10bcedf6267f828fb1b315dee17c62743ec586c5bf587bed023552745b531a14,1,marikana,6,strike;worker_miner;police;shooting_death;wage;protest_unrest,27,6,justice_accountability;commission_inquiry,3,2,,0,0,true,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0043,How Sam The Banana Man Zemurray Explains Capitalism And Marikana,2012,2012-09-17,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-17-how-sam-the-banana-man-zemurray-explains-capitalism-and-marikana/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1383,604590fbf4f4dfef510ff47e1bae7544fd7d278ac4f30c534aff50120585fb9f,0,marikana,1,shooting_death;wage;union,6,3,housing,2,1,share_price;funding_debt;transaction;commodity_market,10,4,true,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0044,In Embracing Marikana The Sacc Revitalises Itself,2012,2012-09-17,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-17-in-embracing-marikana-the-sacc-revitalises-itself/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1208,21247439bebf350ad7c3f7ef13f357cbe7610bae034c12fcb5d2eab08bd99fea,6,marikana;nkaneng,18,strike;worker_miner;police;shooting_death;union;protest_unrest,32,6,housing,1,1,funding_debt;exploration_project,2,2,true,false,false,strong_early_2012_event_context,Contemporaneous Aug-Oct 2012 Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals; the absence of the literal word Marikana is not treated as exclusion evidence.,,,
DISC-MEDIA-0045,In The Wake Of Marikana Anc Pushing A Self Destruct Button,2012,2012-09-17,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-17-in-the-wake-of-marikana-anc-pushing-a-self-destruct-button/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1063,ebb27ac0959db46c2a7260a68938565802a935b07ddc2a2749d7d5f515a466ff,2,marikana;nkaneng,8,strike;worker_miner;police;shooting_death;union;protest_unrest,29,6,housing;community;justice_accountability;commission_inquiry,9,4,,0,0,true,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0046,Marikana Notebook A Thin Line Between Fear And Hate,2012,2012-09-17,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-17-marikana-notebook-a-thin-line-between-fear-and-hate/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1408,426241a4e004f28406d7b1d453406e7416ec16f2090e87eaa82325ef2727720c,1,marikana;wonderkop;nkaneng,8,strike;worker_miner;police;shooting_death;protest_unrest;koppie,38,6,housing;community,7,2,,0,0,true,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0047,Preview Cosatu Congress Haunted By The Pall Of Marikana,2012,2012-09-17,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-17-preview-cosatu-congress-haunted-by-the-pall-of-marikana/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1212,354363be82e87d3aac9ef45f653b393f316adc4c05b711f58ff9d47faddd5ed0,2,marikana,4,strike;worker_miner;shooting_death;wage;union;protest_unrest,36,6,justice_accountability,1,1,transaction,1,1,true,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0048,Reporters Marikana Notebook Police Intimidation 1 Abandoned Community 0,2012,2012-09-17,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-17-reporters-marikana-notebook-police-intimidation-1-abandoned-community-0/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1073,6771d1e5f8c50c0e07699ed40bb2b6fca7ca263bd19c8727dae6c097cd4b8ac6,1,marikana;nkaneng,9,strike;worker_miner;police;shooting_death;protest_unrest;koppie,25,6,housing;justice_accountability,3,2,,0,0,true,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0049,Cosatu Congress Allies Talk About Marikana And The Enemies Of The Struggle,2012,2012-09-18,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-18-cosatu-congress-allies-talk-about-marikana-and-the-enemies-of-the-struggle/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1049,d1aaa6a568ead7103d91899c70a1e6304f662b6f7cd1a0d84ecef0e4bec9f0bc,3,marikana;nkaneng,16,strike;worker_miner;police;shooting_death;union;protest_unrest,40,6,housing;community,2,2,funding_debt,1,1,true,false,false,strong_early_2012_event_context,Contemporaneous Aug-Oct 2012 Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals; the absence of the literal word Marikana is not treated as exclusion evidence.,,,
DISC-MEDIA-0050,Cosatu On Marikana 10 It Was Brute Force Cosatu On Marikana 20 It Was Not Brute Force,2012,2012-09-18,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-18-cosatu-on-marikana-10-it-was-brute-force-cosatu-on-marikana-20-it-was-not-brute-force/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1369,6940f7c557b0cc91ff99e1d2f65b594d9d44b3df72f01e225f8288fb2337d750,2,marikana,14,strike;worker_miner;police;shooting_death;union;protest_unrest,59,6,community;commission_inquiry,7,2,transaction,1,1,true,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0051,Marikana Malemas Police Sponsored Exit,2012,2012-09-18,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-18-marikana-malemas-police-sponsored-exit/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,980,e17e8b27d7038d71a551b50017ef581712dd4bcc276c58836ae23ea7c6150e40,2,marikana;wonderkop;nkaneng,11,strike;worker_miner;police;shooting_death;wage;protest_unrest;koppie,47,7,community;commission_inquiry,2,2,,0,0,true,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0052,Marikana Social Scientists Seek Understanding And Demand Justice,2012,2012-09-18,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-18-marikana-social-scientists-seek-understanding-and-demand-justice/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,859,c3a7bc242715e03acbd3af48a19d32ba51df815f86cf9d2470c6960cc3cd02a1,1,marikana,10,strike;worker_miner;police;shooting_death;protest_unrest;koppie,17,6,community;justice_accountability,2,2,,0,0,true,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0053,Marikana The Strike Ends Now What,2012,2012-09-19,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-19-marikana-the-strike-ends-now-what/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1190,58a7c234ec625fbb478fc66d220a302b41054e908b444e986b09ee26920fa515,8,marikana,10,strike;worker_miner;police;wage;union;protest_unrest,60,6,,0,0,earnings_results;production_output,2,2,true,false,true,strong_early_2012_event_context,Contemporaneous Aug-Oct 2012 Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals; the absence of the literal word Marikana is not treated as exclusion evidence.,,,
DISC-MEDIA-0054,Marikana The Strike Might Be Over But The Struggle Continues,2012,2012-09-19,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-19-marikana-the-strike-might-be-over-but-the-struggle-continues/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1095,8ee7c9684780754573194451d844564ff34a01aef8d390a4a0f74c29ee08574e,7,marikana;wonderkop,25,strike;worker_miner;police;shooting_death;wage;union,41,6,community;justice_accountability;commission_inquiry,12,3,commodity_market,1,1,true,false,true,strong_early_2012_event_context,Contemporaneous Aug-Oct 2012 Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals; the absence of the literal word Marikana is not treated as exclusion evidence.,,,
DISC-MEDIA-0055,Cosatu Congress Battling The Rupture Of Mangaung And The Curse Of Marikana,2012,2012-09-20,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-20-cosatu-congress-battling-the-rupture-of-mangaung-and-the-curse-of-marikana/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1310,6e52dad8d762afd68f5890ca3beafc6c03b3c904a45d3eb3b37e271a46ec24dc,3,marikana,5,strike;worker_miner;wage;union,38,4,,0,0,,0,0,true,false,false,strong_early_2012_event_context,Contemporaneous Aug-Oct 2012 Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals; the absence of the literal word Marikana is not treated as exclusion evidence.,,,
DISC-MEDIA-0056,Marikana The Next Goal For The Workers Split From Num,2012,2012-09-20,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-20-marikana-the-next-goal-for-the-workers-split-from-num/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1071,df40de08ca0c30afd66863c5c7411b170451d178f90a0324c2bcfc6f061b2ebb,13,marikana;wonderkop,12,strike;worker_miner;shooting_death;wage;union;protest_unrest,68,6,,0,0,exploration_project,1,1,true,false,true,strong_early_2012_event_context,Contemporaneous Aug-Oct 2012 Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals; the absence of the literal word Marikana is not treated as exclusion evidence.,,,
DISC-MEDIA-0057,Marikanas Theatre Of The Absurd Claims Another Life,2012,2012-09-20,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-20-marikanas-theatre-of-the-absurd-claims-another-life/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1474,11f9e3a6861eecbeb557858a34e42fc4b6fb6832abb77624105b2af1b3415e4f,6,marikana;wonderkop;nkaneng,30,strike;worker_miner;police;shooting_death;union;protest_unrest,53,6,housing;community;justice_accountability,8,3,,0,0,true,false,false,strong_early_2012_event_context,Contemporaneous Aug-Oct 2012 Lonmin coverage has multiple independent strike/worker/police/death/wage/union signals; the absence of the literal word Marikana is not treated as exclusion evidence.,,,
DISC-MEDIA-0058,Bring On The Sanctions Bishop Paul Verryn On Marikana And Poverty,2012,2012-09-21,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-21-bring-on-the-sanctions-bishop-paul-verryn-on-marikana-and-poverty/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,856,da99edd1fa5922d423c733efeb1e03fb31a7c44ec691f199488679bc318e3b37,0,marikana;wonderkop;nkaneng,16,worker_miner;police;shooting_death;protest_unrest,15,4,community;justice_accountability,4,2,earnings_results,1,1,true,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0059,The Marikana Effect A Sharp Drop For The Anc In Septembers By Elections,2012,2012-09-21,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-21-the-marikana-effect-a-sharp-drop-for-the-anc-in-septembers-by-elections/,explicit_case_title_review,manual_review_title_text_mismatch,acquired_extracted,839,609700f7d8c1536c58ee99792f228cb4a4c692b845cfd57096985c62042a8cb4,0,,0,shooting_death;protest_unrest,2,2,,0,0,share_price;earnings_results;commodity_market,12,3,true,false,false,ambiguous_low_signal,Automated evidence signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0060,Marikana Putting Words To Tragedy,2012,2012-09-24,Daily Maverick,https://www.dailymaverick.co.za/article/2012-09-24-marikana-putting-words-to-tragedy/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,2172,504685368132852992ee9bea843b8e3d1fc405964c1cbc26a40f4c55e75a5794,1,marikana,18,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,43,7,justice_accountability,1,1,share_price;funding_debt;transaction;exploration_project,6,4,true,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0061,Marikana Shaky Start For The Farlam Commission,2012,2012-10-02,Daily Maverick,https://www.dailymaverick.co.za/article/2012-10-02-marikana-shaky-start-for-the-farlam-commission/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1070,23b675326f399b8b81790b9b3d9380c6b2d2a5de3e015cb4a0b3ea8d00b89a1f,2,marikana;farlam,15,strike;worker_miner;police;shooting_death;union;protest_unrest,17,6,commission_inquiry,26,1,earnings_results,1,1,true,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
