record_id,label,final_stakeholder_group,final_stakeholder_status,status,method,words,text_sha256,error
SEC-MEDIA-0317,0,labour,resolved,retrieved_extracted,trafilatura,630,905d6a2693a676c8274e0ecef477561f80414b98d79f4f6e3eb51aebfda24fa0,
SEC-MEDIA-0322,0,labour,resolved,retrieved_extracted,trafilatura,838,41a32237016b027caa91ccc970c5cbf6455525053f478e9dce5fa7f5426ef6e3,
SEC-MEDIA-0327,0,government,resolved,retrieved_extracted,trafilatura,695,b43260c8e24cd845ff4c9d0a6f7c34400f305934c601382430ecf4ef4f9e0e0e,
SEC-MEDIA-0372,0,labour,resolved,retrieved_extracted,trafilatura,649,19e8198943a4843feaeeab3b20011841a2976d37931f14bd5d6b7b5a9d361cf5,
SEC-MEDIA-0385,0,labour,resolved,retrieved_extracted,trafilatura,461,5f765365871d624ff7fb618f77bd70f969fefc666cf2c09d60b3cf8fec2c70e2,
SEC-MEDIA-0389,0,labour,resolved,retrieved_extracted,trafilatura,703,00b53da1bc9c8dac04ada3db01b01bef10fa5fcc198625eeb61def99b6d6c1cc,
SEC-MEDIA-0392,0,labour,resolved,retrieved_extracted,trafilatura,573,14232ef82ed4d57b03ac17014a8220cff4d85926be3117a5c411af0cc4e1e227,
SEC-MEDIA-0397,0,labour,resolved,retrieved_extracted,trafilatura,1210,e100b21ab71bd5d3179ee6dac43bd1db2e1b3993002862b42b9370a42e66465f,
SEC-MEDIA-0416,0,labour,resolved,retrieved_extracted,trafilatura,478,906ad16703f5d2cd08ae285f4b515f20e6faaaf814b40cf871dde968fe2ad261,
SEC-MEDIA-0417,0,labour,resolved,retrieved_extracted,trafilatura,489,51c2e37ec7fb61ace936528eb017bdd117265f4125a222c20b8d73f645bd442d,
SEC-MEDIA-0424,0,government,resolved,retrieved_extracted,trafilatura,670,47c9176099af06e3931415a9b874b8bfec2ae55577a780e5dbd1257a4c933079,
SEC-MEDIA-0425,0,government,resolved,retrieved_extracted,trafilatura,560,b361eff3d9686dd8f151feec09e22a8472f1f821fad7559c9266e1f113bed87b,
SEC-MEDIA-0429,0,labour,resolved,retrieved_extracted,trafilatura,601,adb25a6b8c81a8cfea4d2988732bcce1f0f93e4ebdce225c2f295c6e67aa8536,
SEC-MEDIA-0437,0,labour,resolved,retrieved_extracted,trafilatura,1387,c2c3331ace3d55c8fa4705fbdeb637b09b0b258abcf105c35ac09a39f607fc24,
SEC-MEDIA-0475,0,labour,resolved,retrieved_extracted,trafilatura,1526,21cc2ff562db49c268c27919aa715699f90fa7216a61fd4de333de8bd649d305,
SEC-MEDIA-0476,0,labour,resolved,retrieved_extracted,trafilatura,681,7749accb4e05acf0d1a33333b82d660b296994fba54a5a68de84bdcec33614f4,
SEC-MEDIA-0477,0,labour,resolved,retrieved_extracted,trafilatura,762,168b85c2a931a5d7ac84530fd9cdc637c6df00163afa50fc2f2e7628e04b37f9,
SEC-MEDIA-0478,0,,unresolved,retrieved_extracted,trafilatura,839,760d4a424dd997f3ff5ace4c469f653723da7270270bf99e735f04c64c783609,
SEC-MEDIA-0482,0,investor,resolved,retrieved_extracted,trafilatura,489,526185118bf18b414bde68dc53e26d50abef1abf49d2062519ac96ea7598f5a1,
SEC-MEDIA-0483,0,labour,resolved,retrieved_extracted,trafilatura,384,f9cab0e0c66bba350e8100d9aab45470ceb3d50379bff33c09d7e94c63482198,
SEC-MEDIA-0484,0,labour,resolved,retrieved_extracted,trafilatura,1284,e4b5c40bcc246eeaeafb364946bd0103b2f4a16c4db25923275fe3b0b9ea47a0,
SEC-MEDIA-0485,0,labour,resolved,retrieved_extracted,trafilatura,656,1349b2b27b366a32dc0b689e5bafae0ff3132d06c31d5f52f3837e893e1f3b32,
SEC-MEDIA-0489,0,labour,resolved,retrieved_extracted,trafilatura,967,6c20f7dd5de7b510f5ea0934992fcd1a66072f08e16e9e5bc146fc09fbcfc868,
SEC-MEDIA-0490,0,labour,resolved,retrieved_extracted,trafilatura,1025,cf4dc86107e523b16339ddc0dc8061561bce791bacca2a265ea7320901336951,
SEC-MEDIA-0492,0,labour,resolved,retrieved_extracted,trafilatura,990,37b21115836c14ab6232305872cbf060750222aea31cee704d290c6603c89800,
SEC-MEDIA-0493,0,labour,resolved,retrieved_extracted,trafilatura,750,9816096f25d594c15431f0278d482c48cd58288a203250934e384372947952ee,
SEC-MEDIA-0497,0,labour,resolved,retrieved_extracted,trafilatura,760,f2163710f8e9792b9d25c7d51dc7b1585128f27800e72a9e9bdc34f3ab9b5195,
SEC-MEDIA-0516,0,labour,resolved,retrieved_extracted,trafilatura,496,30944e4fd8ff5dc5c05b500b31bcd4214674841759eded854f725c9e037e47f9,
SEC-MEDIA-0519,0,labour,resolved,retrieved_extracted,trafilatura,679,6854475395aec50a6d47ddd94bde2f7854e9abc4c7d7a94109922946125499a6,
SEC-MEDIA-0524,0,labour,resolved,retrieved_extracted,trafilatura,934,cea154084c44c8f26ec0e84ca97f22994700b596b168aadfc6f22d2bc9d84b2a,
SEC-MEDIA-0559,1,investor,resolved,retrieved_extracted,trafilatura,515,c9be650b29c7db9e7b866f1c9ceaca2b0f6b50419ff13e4cdc040314a30d8f1a,
SEC-MEDIA-0577,0,investor,resolved,retrieved_extracted,trafilatura,421,be6dc278e7ffd58aa161e1982937341300e9a7dca8c66a2f592d58a4bc9f6d49,
SEC-MEDIA-0622,0,investor,resolved,retrieved_extracted,trafilatura,805,5809faf3f5886b4174fbc06f93642328ad72bf6129d9436c7b82d764f36a7ebe,
SEC-MEDIA-0706,0,investor,resolved,retrieved_extracted,trafilatura,1917,a6a77bcc14a97d8ccfc61d5c954ab672f45889d8b54b7c1f6b5f4f4a62e6bcf5,
SEC-MEDIA-0764,0,investor,resolved,retrieved_extracted,trafilatura,2028,adaf38dbece8bb601089ef5e66f01f418ab3bbbc40cc300119125f7a436b3339,
SEC-MEDIA-0877,0,investor,resolved,retrieved_extracted,trafilatura,662,258bc882f0b70a9af7b71d384d3d0d8774933ce3c663ca3c5f65d31f828f7c3d,
SEC-MEDIA-0928,0,investor,resolved,retrieved_extracted,trafilatura,1494,c630b1ecead79cf4ffb1ba6bbffd89bb00989224d63ff960222d02018955fe79,
SEC-MEDIA-1013,0,labour,resolved,retrieved_extracted,trafilatura,558,a87a9b0abb0a341bdc2c420472148a0a40166907c05ee938f7b7340e333ff42c,
SEC-MEDIA-1017,0,investor,resolved,retrieved_extracted,trafilatura,878,8cb8aebd95344eb11597faa4f621aecb3137005251f55ac0a38e981083ba5edb,
SEC-MEDIA-1029,0,labour,resolved,retrieved_extracted,trafilatura,818,28a9b4af707cdbf8bcaee2ea8a5b3f3b45b26ad50ad68b342bd8142f814387b3,
SEC-MEDIA-1044,0,labour,resolved,retrieved_extracted,trafilatura,638,cdcc61dd2cbf422bc3a427c601f3e59d11a04c6bc11c3509daff3fa629302e7d,
SERI-SAT2-001,0,NGO,resolved,retrieved_extracted,pypdf,517,01d4fe14e970ddae66e1fa661d93eb74245ab9468d2b55b20a7ac551eed13b26,
SERI-SAT2-002,0,NGO,resolved,retrieved_extracted,pypdf,378,0a515de4a95a0c8fb06d059849f423a4d3b4b3e9993532eded3e34146a9d9670,
SERI-SAT2-003,0,NGO,resolved,retrieved_extracted,pypdf,1409,f3a281dae19d23926c72d6b2960a498c43f3fdcdbb32ba461518acae20e1bd30,
SERI-SAT2-004,0,NGO,resolved,retrieved_extracted,pypdf,667,9365e98e65b99fc70b73f15dc30c0b795354b4ffa200c3e7b4446461cb2de05d,
WEB-GOV-001,1,government,resolved,retrieved_extracted,trafilatura,236,79160a443a6534388e8ac6de7dd55de381eb6c977c56d2b785e0bd743882bbe4,
WEB-GOV-002,0,government,resolved,retrieved_extracted,trafilatura,976,4a630ee882767ae8709e77319bc9ebebd3878ea18b3155786143203e0bdb397a,
WEB-GOV-003,0,government,resolved,retrieved_extracted,trafilatura,404,89ed791ea730986167fa5dd1745aa5247541b8caf7b180b36a418aa44cd8f3af,
WEB-MEDIA-002,0,government,resolved,retrieved_extracted,trafilatura,885,9a9ab163828f0bda2e9222878f779d2c05d6e281dd09b780b69fa412d2d2854f,
WEB-MEDIA-003,0,investor,resolved,retrieved_extracted,trafilatura,1156,42b2ada017e412ee67a697c5dc952a09dcb9108f0cdf7f9939062f087010fdc4,
WEB-MEDIA-004,1,investor,resolved,retrieved_extracted,trafilatura,1582,5462b3d466bce5e28b7d7bf963a67924b920c8eb683d5af1f452ea1caf81bcbb,
WEB-MEDIA-007,0,labour,resolved,retrieved_extracted,trafilatura,1017,81608b42685e7dc228970c5de6fa8d4c0c4903308d78ad83529b308ab6cbb31b,
expanded_corporate_candidates__EXP-CORP-002,0,investor,resolved,retrieved_extracted,pymupdf,79172,1653d5dc7031c44661f36fbcac50967c9683b7e5b5156976e838167446cbb0a5,
expanded_media_candidates_02__EXP-MEDIA-038,0,labour,resolved,retrieved_extracted,trafilatura,1132,84b9e8ffd5341fe8cdc1ce4ba83f33ff36eaf3658b2591589769d7a3166ee77e,
expanded_media_candidates_02__EXP-MEDIA-039,0,labour,resolved,retrieved_extracted,trafilatura,570,dc2b8ecee6ff4339ea681bedda5e509cad108fea5ec8021d0a6654f52f0a5235,
expanded_media_candidates_02__EXP-MEDIA-041,0,labour,resolved,retrieved_extracted,trafilatura,606,0dcc2364bc7d0fb0cc885e3d93b1c0d4acc88d59150c0e43943ea6baa7a117b1,
expanded_media_candidates_02__EXP-MEDIA-042,0,labour,resolved,retrieved_extracted,trafilatura,691,09086ae2e88a510d896dc6ab00972f1373fd3826f7a2ae50ab6d52d32d30bd71,
expanded_media_candidates_02__EXP-MEDIA-044,0,labour,resolved,retrieved_extracted,trafilatura,622,ae3077052f3bca8f1b55eb9430ca8f3c70f5b754a6462007fdc335138bf0490a,
expanded_media_candidates_02__EXP-MEDIA-045,0,labour,resolved,retrieved_extracted,trafilatura,648,e56bd88901487c16a6a600628dbe96e92a91c64503e96eb66f27a3576989a66a,
expanded_media_candidates_02__EXP-MEDIA-046,0,government,resolved,retrieved_extracted,trafilatura,1639,442c923390b3a90d264b476022ef9aa481afe1b185b77360519962865a90f729,
expanded_media_candidates_02__EXP-MEDIA-047,0,government,resolved,retrieved_extracted,trafilatura,1246,f64290f4a4a29dcac59baef4c5f30aae20f77dc528817025681af07dfe5ecedb,
expanded_media_candidates_02__EXP-MEDIA-048,0,government,resolved,retrieved_extracted,trafilatura,1764,b8b96007d123206d6dc204706db0533e760fcd3204b829e8e1d4b6a51fdf38f3,
expanded_media_candidates_02__EXP-MEDIA-049,0,government,resolved,retrieved_extracted,trafilatura,1049,cb7ccfc31041334f26e1be864cfb7778ebeab98ddd8dc507df06db0aa5131727,
expanded_media_candidates_02__EXP-MEDIA-050,0,government,resolved,retrieved_extracted,trafilatura,1370,d32f50bd199f65b09e0bf6a6c8bd3e721f0d4a6c62ac73ae2760ceb94c06b0cb,
expanded_media_candidates_02__EXP-MEDIA-051,0,investor,resolved,retrieved_extracted,trafilatura,1196,4eea80111d2c561af09436a9f9ac007b468f0fa91feff08d180a16ab3d76b0f6,
expanded_media_candidates_02__EXP-MEDIA-052,0,investor,resolved,retrieved_extracted,trafilatura,741,327146befd2fcc72f4b74978544608389cf3e2d2390d036bd46a2f8f38975497,
expanded_media_candidates__EXP-MEDIA-004,0,labour,resolved,retrieved_extracted,trafilatura,501,5f06f89f4cad53caa57ac16aeab2388f3a43ebb447cbbf9912789ec0c7d684b5,
expanded_media_candidates__EXP-MEDIA-005,0,labour,resolved,retrieved_extracted,trafilatura,616,5e03b0e74c989dc38ea16dc61155e714d55ec8aa1287f25775927b402aacadae,
expanded_media_candidates__EXP-MEDIA-006,0,labour,resolved,retrieved_extracted,trafilatura,1042,80cef5c3759cc283fc1d83d316a6e940407fe3e9cb453c8bd69c10f61e5ef6e3,
expanded_media_candidates__EXP-MEDIA-007,0,investor,resolved,retrieved_extracted,trafilatura,1366,1fe537ff0c935cb25231ed86a2ccaae5690d8bd9938ac46a7ed4c71f84a50dcb,
expanded_media_candidates__EXP-MEDIA-008,0,labour,resolved,retrieved_extracted,trafilatura,603,2187cc93a83577be13daa94632fe9c80609d68aae7297e3b6eac5f0d61d87bdd,
expanded_media_candidates__EXP-MEDIA-009,1,labour,resolved,retrieved_extracted,trafilatura,1836,abaf3e97f6b322e2310533511c6e2c98d3aaaf45ac5ee31ce3fdd18691675aab,
expanded_media_candidates__EXP-MEDIA-010,0,government,resolved,retrieved_extracted,trafilatura,495,28163256eb840f5c0763fce243053adbc7f83e4a02b1a1c5c56939132ba845b5,
expanded_media_candidates__EXP-MEDIA-011,0,government,resolved,retrieved_extracted,trafilatura,1366,70107f57792368886c5250afe181a2a886299c43bad3a15b37dab6705467cfef,
expanded_media_candidates__EXP-MEDIA-012,0,government,resolved,retrieved_extracted,trafilatura,729,5eb3de69c422b7ae383ae983496deae9f98a2c94cb96318518499d0cf48556fa,
expanded_media_candidates__EXP-MEDIA-013,0,labour,resolved,retrieved_extracted,trafilatura,882,c340c06295226b684e50e464c8537fe636e6345dcfa3d12da0876e020df70ef0,
expanded_media_candidates__EXP-MEDIA-014,0,investor,resolved,retrieved_extracted,trafilatura,1933,fa4cb12cb03af059fa13ddf2e895f8f83a51a3360c422065c40a9a86106741f3,
expanded_media_candidates__EXP-MEDIA-015,0,government,resolved,retrieved_extracted,trafilatura,796,15481f8473975ff0b5d5abb1cfc48d9ea927c5cf1f32f61b9f78f9fba0d6de20,
expanded_media_candidates__EXP-MEDIA-016,0,government,resolved,retrieved_extracted,trafilatura,862,daab031f5834011f472d3f1ffac17422dfb0d426090e84404012d92f980a6b0d,
expanded_media_candidates__EXP-MEDIA-017,0,government,resolved,retrieved_extracted,trafilatura,1518,318996d06c98636b46183a1edfe867117efa1dcb6bf70d18a29e7209d5478f9c,
expanded_media_candidates__EXP-MEDIA-018,0,government,resolved,retrieved_extracted,trafilatura,1204,d967fe24ba8c22b4886ba2fb5fa1cdb66fb730043ee25fa7994d67088c51d94f,
expanded_media_candidates__EXP-MEDIA-019,0,government,resolved,retrieved_extracted,trafilatura,2039,434b4a48adfadf53a11a36b0949157c37a4f3f1b9e81fc5f93dd0018b4ef9d3b,
expanded_media_candidates__EXP-MEDIA-020,0,government,resolved,retrieved_extracted,trafilatura,1222,71757d23196821c4d7f680076d5e4ac96d7d0d5f7a231c69cee552f49b378d45,
expanded_media_candidates__EXP-MEDIA-021,0,government,resolved,retrieved_extracted,trafilatura,1098,363bc3350a6074b2d2efedf77b6a42a5f1366dd003d847b2904c8a518d2b4752,
expanded_media_candidates__EXP-MEDIA-022,0,labour,resolved,retrieved_extracted,trafilatura,968,9142a00744b8d739564341265b253df9246cb8c68a1d9b39cb98979c7a0f2989,
expanded_media_candidates__EXP-MEDIA-023,0,investor,resolved,retrieved_extracted,trafilatura,2316,883551ea427223e6b5e6864a6d57d8996a32a1fb7bf741a889cdd3fea9f1ea4b,
expanded_media_candidates__EXP-MEDIA-024,0,government,resolved,retrieved_extracted,trafilatura,1403,4d0f2bdfe6667a9a523d219d2ef56edefe367b167f2ce1e58399618a6ab9c370,
expanded_media_candidates__EXP-MEDIA-025,0,community,resolved,retrieved_extracted,trafilatura,1432,869362f39c94ffeb0a829a035982688ea657cb50bcc8add6f66799aa67d83f6a,
expanded_media_candidates__EXP-MEDIA-029,0,government,resolved,retrieved_extracted,trafilatura,1215,41d9bb527c923be1fa92ffbf8906f24eab0f63d6c6d65e3d5c8b827a019cface,
expanded_media_candidates__EXP-MEDIA-033,0,investor,resolved,retrieved_extracted,trafilatura,839,cd1292d424ba9707df82daa697f82cbdd52bd0bf0fb83312544a5a36bfe0f216,
expanded_media_candidates__EXP-MEDIA-035,0,government,resolved,retrieved_extracted,trafilatura,1268,645c1d508e2c9a4c0d6feb70aa161810666806158699f8e0395f84ac87f589c6,
expanded_media_candidates__EXP-MEDIA-036,0,government,resolved,retrieved_extracted,trafilatura,1222,e3662dc659ba36b43d46b37fa37f6d91617ab506ae5025ec27510ed758b33fde,
expanded_media_candidates_batch1__EXP-MEDIA-001,0,government,resolved,retrieved_extracted,trafilatura,2953,385f1969dce95ffb279ceb81bc90943b67f5b2117e071fae87b92c81d0e0171b,
expanded_media_candidates_batch1__EXP-MEDIA-002,0,government,resolved,retrieved_extracted,trafilatura,1399,a083a10400ae0558b7301c23b7f5548d2db65297b88f753460d1d9265015e555,
expanded_media_candidates_batch1__EXP-MEDIA-004,0,investor,resolved,retrieved_extracted,trafilatura,1465,c9f06df4ead577ee4ce016415656354b9246e8c9c1f70c1fef39c9048379ecae,
expanded_media_candidates_batch1__EXP-MEDIA-005,0,investor,resolved,retrieved_extracted,trafilatura,3422,8a3600cf6a2a846781c526510ed3c6fb4cd56b4694a5bd85d2b4d40fc473055e,
expanded_media_candidates_batch1__EXP-MEDIA-006,0,labour,resolved,retrieved_extracted,trafilatura,1159,5afb1c3183cd912eeef79dea35c44e9f5038374c2d7c61d3d1ec864e031787e4,
expanded_media_candidates_batch1__EXP-MEDIA-007,0,government,resolved,retrieved_extracted,trafilatura,1439,ae29c5671dc16ae0ab2c73bd833557f49a1f94dabfb2275bfda97530fac98634,
expanded_media_candidates_batch1__EXP-MEDIA-010,0,government,resolved,retrieved_extracted,trafilatura,1320,70d51792b399721c24e538c8efc11c9cc1dcdf30d0266cee5d4ce53f9c3b359c,
expanded_media_candidates_batch1__EXP-MEDIA-011,0,government,resolved,retrieved_extracted,trafilatura,1484,4077012b6f376d1be1924826a67b1a4778a3ae68e2f42e53bdaa311b0cf1fd45,
expanded_media_candidates_batch1__EXP-MEDIA-012,0,,unresolved,retrieved_extracted,trafilatura,1227,7f3f0c36ddab49a79c6e6894d2e9561216172078d9af8e727afc8ebcca331889,
expanded_media_candidates_batch1__EXP-MEDIA-015,0,government,resolved,retrieved_extracted,trafilatura,1025,78cefa79c4728b832f7e6bf48de2ce35dc01aa07477e537c71ba22e4f75499d7,
expanded_media_candidates_batch1__EXP-MEDIA-022,0,government,resolved,retrieved_extracted,trafilatura,1139,662491328bf250e1b8187563ca530053f9e72057a6f9345eeea0847181e60699,
expanded_media_candidates_batch1__EXP-MEDIA-023,0,labour,resolved,retrieved_extracted,trafilatura,1906,c61e5c8ca8c1a876c4f49dc978b4190e0324d20ab1d5042844c539c61631d1a1,
expanded_media_candidates_batch1__EXP-MEDIA-030,0,,unresolved,retrieved_extracted,trafilatura,516,0428e5267a1b4c084f80514d1cb0fabb7bf4f698866f12ffd9d84518111546b8,
expanded_media_candidates_batch1__EXP-MEDIA-032,0,labour,resolved,retrieved_extracted,trafilatura,594,d354f1cb454e64a8684ac5c328a99ed37b171e4c0d2a286ec4a87156a3f8d542,
expanded_media_candidates_batch1__EXP-MEDIA-033,0,labour,resolved,retrieved_extracted,trafilatura,812,b4207285d5fd502b3741b3fdf2c33f08dcba288c0ee9c87031582b64f9f0482f,
expanded_media_candidates_batch1__EXP-MEDIA-034,0,,unresolved,retrieved_extracted,trafilatura,1890,04b628f9c3614ad31642f11721a17ee868a1d7faf5c02d271c90c5c557204e9c,
expanded_media_candidates_batch1__EXP-MEDIA-035,0,labour,resolved,retrieved_extracted,trafilatura,1233,37cd2c857898f0c81a2cac8f6e092995a237a0c7c71b26791eb1fab7de90d934,
expanded_media_candidates_batch1__EXP-MEDIA-037,0,investor,resolved,retrieved_extracted,trafilatura,757,8c4763d27d707c437cd722a3389a3d2ea1d2b93d96fe60ab395d7c8cb268e24f,
expanded_media_candidates_batch1__EXP-MEDIA-038,1,investor,resolved,retrieved_extracted,trafilatura,649,45f95751bb7ff20d487df496711462e51f5e3ca642dffab9a88a38e9474f1a4d,
expanded_media_candidates_batch1__EXP-MEDIA-041,0,labour,resolved,retrieved_extracted,trafilatura,666,37335eafdccc9ee8848204593a1065d1b2a0a548afbf60db1fcade43a969d303,
expanded_media_candidates_batch1__EXP-MEDIA-042,0,labour,resolved,retrieved_extracted,trafilatura,685,13d173ace0943474ea6325637bafa176a3fec8bf7f37487ee272e9a576c0f79d,
expanded_media_candidates_batch1__EXP-MEDIA-044,0,investor,resolved,retrieved_extracted,trafilatura,498,d34cb3fdae1ca26e95ca9059f2d03659f8e74ca8d236ca531af946d4924cf4b4,
expanded_media_candidates_batch2__EXP-MEDIA-045,0,community,resolved,retrieved_extracted,trafilatura,780,d6f308d66b22d570b9921cbe91fd5242a0de01f0083c168de8b6d31594f378a0,
expanded_media_candidates_batch2__EXP-MEDIA-046,1,investor,resolved,retrieved_extracted,trafilatura,1276,701d21245cb7403a66f79caf92397450cf761e788999de8450d1ed59ed6ff5e8,
expanded_media_candidates_batch2__EXP-MEDIA-047,0,investor,resolved,retrieved_extracted,trafilatura,1161,35b8fd10a68d40c88c1bff43b413d8acf9423e2f2305902c024a0aa99cd00cb9,
expanded_media_candidates_batch2__EXP-MEDIA-048,0,investor,resolved,retrieved_extracted,trafilatura,912,13d6a6855ce5d224753a2342a1aec47f24972b731051fa33ad171b5d45e4cd06,
expanded_media_candidates_batch2__EXP-MEDIA-049,0,labour,resolved,retrieved_extracted,trafilatura,429,0fc5faa02c35f0fc6fd54095715e7fd8532d261c499986628ba506f8333640ed,
expanded_media_candidates_batch2__EXP-MEDIA-052,0,labour,resolved,retrieved_extracted,trafilatura,1510,a11bc60adf7cf96a816afa12252ce97685b4d4fc46b48bec69b7fa2875690177,
expanded_official_candidates__EXP-OFFICIAL-001,0,government,resolved,retrieved_extracted,pypdf,28695,445751fe135e51ee9f0a5e5721c8b8e6d8739c75f808dfe1c3e48dbd2363c87b,
expanded_official_candidates__EXP-OFFICIAL-002,0,government,resolved,retrieved_extracted,pypdf,8164,d993a9cf69cd149bd64f66d37a72ccf7e584b71202e63f388af3b67f69864367,
expanded_official_candidates__EXP-OFFICIAL-003,0,government,resolved,retrieved_extracted,pypdf,1740,75215b0805fa9f607cb4e84bbfc7957d2202f669cfbcbbdb9b5540e74541bf0f,
expanded_official_candidates__EXP-OFFICIAL-004,0,labour,resolved,retrieved_extracted,pypdf,1271,5f013788ec94239c91736e4b4d22cbe4cbeb675f39fb1eb98dd4af2fe9d62d6b,
expanded_official_candidates__EXP-OFFICIAL-005,0,labour,resolved,retrieved_extracted,pypdf,1111,df538cc4fd37355b269ea256d4ee9af426c4d6033c9dc8f04025b8a9344a6269,
expanded_official_candidates__EXP-OFFICIAL-006,0,labour,resolved,retrieved_extracted,pypdf,1189,b1fc61a596dbcd9302e64ba9fb2049856d2c20172e336e2bc972f728cc059720,
expanded_official_candidates__EXP-OFFICIAL-009,0,labour,resolved,retrieved_extracted,pypdf,1235,d976ee20af2b578e936c081f49c6082223b829d09719fcf8d8ad167e0e6e0519,
expanded_official_candidates__EXP-OFFICIAL-010,0,labour,resolved,retrieved_extracted,pypdf,332,b3d3cc2d8583a6d01e1537ce1d2a31cf505a234bae5ceb1a56284d3d339c5cd7,
expanded_official_candidates__EXP-OFFICIAL-011,0,community,resolved,retrieved_extracted,pypdf,2198,6100fc8ba9285841383ce758791d0e36dfa68c140c470f5937982924a00d1b0b,
expanded_official_candidates_batch2__EXP-OFFICIAL-011,0,NGO,resolved,retrieved_extracted,pypdf,16315,ad625a0697db7764719cea07b87adce7bf456e0ba8d61004c176f7b80b4f7098,
